 0.1040000E+03  0.1858966E+02  0.1312306E+02  0.9264415E+01  0.6522055E+01  0.4426032E+01  0.2631059E+01  0.1011753E+01 -0.2580899E+00 -0.7090770E+00  0.2387860E+00  0.2953555E+01  0.7389376E+01
 0.1041000E+03  0.1859908E+02  0.1312514E+02  0.9262831E+01  0.6519751E+01  0.4424793E+01  0.2631324E+01  0.1012690E+01 -0.2580061E+00 -0.7107413E+00  0.2365410E+00  0.2954025E+01  0.7396411E+01
 0.1042000E+03  0.1860850E+02  0.1312723E+02  0.9261245E+01  0.6517441E+01  0.4423548E+01  0.2631585E+01  0.1013628E+01 -0.2579180E+00 -0.7124054E+00  0.2342881E+00  0.2954482E+01  0.7403433E+01
 0.1043000E+03  0.1861794E+02  0.1312933E+02  0.9259657E+01  0.6515124E+01  0.4422296E+01  0.2631844E+01  0.1014569E+01 -0.2578258E+00 -0.7140693E+00  0.2320273E+00  0.2954925E+01  0.7410442E+01
 0.1044000E+03  0.1862740E+02  0.1313143E+02  0.9258066E+01  0.6512802E+01  0.4421038E+01  0.2632100E+01  0.1015511E+01 -0.2577292E+00 -0.7157329E+00  0.2297585E+00  0.2955355E+01  0.7417438E+01
 0.1045000E+03  0.1863686E+02  0.1313353E+02  0.9256472E+01  0.6510472E+01  0.4419773E+01  0.2632352E+01  0.1016456E+01 -0.2576284E+00 -0.7173962E+00  0.2274818E+00  0.2955772E+01  0.7424420E+01
 0.1046000E+03  0.1864634E+02  0.1313564E+02  0.9254876E+01  0.6508137E+01  0.4418502E+01  0.2632602E+01  0.1017402E+01 -0.2575234E+00 -0.7190593E+00  0.2251972E+00  0.2956175E+01  0.7431389E+01
 0.1047000E+03  0.1865583E+02  0.1313775E+02  0.9253277E+01  0.6505795E+01  0.4417225E+01  0.2632848E+01  0.1018350E+01 -0.2574140E+00 -0.7207220E+00  0.2229047E+00  0.2956564E+01  0.7438345E+01
 0.1048000E+03  0.1866534E+02  0.1313987E+02  0.9251675E+01  0.6503446E+01  0.4415941E+01  0.2633092E+01  0.1019300E+01 -0.2573004E+00 -0.7223844E+00  0.2206043E+00  0.2956940E+01  0.7445287E+01
 0.1049000E+03  0.1867486E+02  0.1314199E+02  0.9250070E+01  0.6501091E+01  0.4414650E+01  0.2633332E+01  0.1020252E+01 -0.2571825E+00 -0.7240465E+00  0.2182960E+00  0.2957303E+01  0.7452216E+01
 0.1050000E+03  0.1868439E+02  0.1314411E+02  0.9248463E+01  0.6498730E+01  0.4413353E+01  0.2633569E+01  0.1021205E+01 -0.2570604E+00 -0.7257082E+00  0.2159799E+00  0.2957652E+01  0.7459132E+01
 0.1051000E+03  0.1869393E+02  0.1314624E+02  0.9246853E+01  0.6496363E+01  0.4412050E+01  0.2633803E+01  0.1022161E+01 -0.2569339E+00 -0.7273696E+00  0.2136558E+00  0.2957988E+01  0.7466035E+01
 0.1052000E+03  0.1870348E+02  0.1314837E+02  0.9245241E+01  0.6493988E+01  0.4410740E+01  0.2634033E+01  0.1023118E+01 -0.2568032E+00 -0.7290306E+00  0.2113239E+00  0.2958311E+01  0.7472924E+01
 0.1053000E+03  0.1871305E+02  0.1315051E+02  0.9243625E+01  0.6491608E+01  0.4409424E+01  0.2634261E+01  0.1024077E+01 -0.2566682E+00 -0.7306912E+00  0.2089842E+00  0.2958620E+01  0.7479800E+01
 0.1054000E+03  0.1872263E+02  0.1315265E+02  0.9242007E+01  0.6489221E+01  0.4408101E+01  0.2634485E+01  0.1025038E+01 -0.2565288E+00 -0.7323513E+00  0.2066366E+00  0.2958915E+01  0.7486662E+01
 0.1055000E+03  0.1873222E+02  0.1315480E+02  0.9240387E+01  0.6486827E+01  0.4406771E+01  0.2634707E+01  0.1026000E+01 -0.2563852E+00 -0.7340111E+00  0.2042812E+00  0.2959197E+01  0.7493512E+01
 0.1056000E+03  0.1874183E+02  0.1315695E+02  0.9238763E+01  0.6484427E+01  0.4405436E+01  0.2634925E+01  0.1026965E+01 -0.2562373E+00 -0.7356704E+00  0.2019180E+00  0.2959466E+01  0.7500348E+01
 0.1057000E+03  0.1875144E+02  0.1315910E+02  0.9237136E+01  0.6482021E+01  0.4404093E+01  0.2635139E+01  0.1027931E+01 -0.2560850E+00 -0.7373293E+00  0.1995470E+00  0.2959721E+01  0.7507170E+01
 0.1058000E+03  0.1876107E+02  0.1316126E+02  0.9235507E+01  0.6479608E+01  0.4402744E+01  0.2635351E+01  0.1028899E+01 -0.2559285E+00 -0.7389877E+00  0.1971681E+00  0.2959963E+01  0.7513979E+01
 0.1059000E+03  0.1877071E+02  0.1316342E+02  0.9233875E+01  0.6477188E+01  0.4401389E+01  0.2635559E+01  0.1029868E+01 -0.2557676E+00 -0.7406456E+00  0.1947815E+00  0.2960192E+01  0.7520775E+01
 0.1060000E+03  0.1878037E+02  0.1316559E+02  0.9232240E+01  0.6474763E+01  0.4400027E+01  0.2635764E+01  0.1030840E+01 -0.2556024E+00 -0.7423030E+00  0.1923871E+00  0.2960407E+01  0.7527558E+01
 0.1061000E+03  0.1879003E+02  0.1316776E+02  0.9230602E+01  0.6472330E+01  0.4398658E+01  0.2635966E+01  0.1031813E+01 -0.2554329E+00 -0.7439599E+00  0.1899850E+00  0.2960608E+01  0.7534327E+01
 0.1062000E+03  0.1879971E+02  0.1316993E+02  0.9228961E+01  0.6469891E+01  0.4397283E+01  0.2636165E+01  0.1032788E+01 -0.2552591E+00 -0.7456163E+00  0.1875751E+00  0.2960796E+01  0.7541083E+01
 0.1063000E+03  0.1880940E+02  0.1317211E+02  0.9227317E+01  0.6467446E+01  0.4395901E+01  0.2636360E+01  0.1033764E+01 -0.2550810E+00 -0.7472722E+00  0.1851574E+00  0.2960971E+01  0.7547825E+01
 0.1064000E+03  0.1881910E+02  0.1317429E+02  0.9225671E+01  0.6464994E+01  0.4394513E+01  0.2636552E+01  0.1034742E+01 -0.2548985E+00 -0.7489274E+00  0.1827320E+00  0.2961132E+01  0.7554555E+01
 0.1065000E+03  0.1882881E+02  0.1317647E+02  0.9224021E+01  0.6462535E+01  0.4393118E+01  0.2636740E+01  0.1035722E+01 -0.2547117E+00 -0.7505822E+00  0.1802989E+00  0.2961280E+01  0.7561270E+01
 0.1066000E+03  0.1883853E+02  0.1317866E+02  0.9222369E+01  0.6460070E+01  0.4391717E+01  0.2636926E+01  0.1036704E+01 -0.2545205E+00 -0.7522363E+00  0.1778581E+00  0.2961414E+01  0.7567973E+01
 0.1067000E+03  0.1884827E+02  0.1318086E+02  0.9220713E+01  0.6457598E+01  0.4390309E+01  0.2637108E+01  0.1037687E+01 -0.2543250E+00 -0.7538898E+00  0.1754096E+00  0.2961535E+01  0.7574662E+01
 0.1068000E+03  0.1885801E+02  0.1318305E+02  0.9219054E+01  0.6455120E+01  0.4388894E+01  0.2637286E+01  0.1038672E+01 -0.2541252E+00 -0.7555427E+00  0.1729533E+00  0.2961643E+01  0.7581337E+01
 0.1069000E+03  0.1886777E+02  0.1318525E+02  0.9217393E+01  0.6452635E+01  0.4387473E+01  0.2637462E+01  0.1039658E+01 -0.2539210E+00 -0.7571950E+00  0.1704894E+00  0.2961737E+01  0.7587999E+01
 0.1070000E+03  0.1887754E+02  0.1318745E+02  0.9215728E+01  0.6450144E+01  0.4386045E+01  0.2637633E+01  0.1040646E+01 -0.2537125E+00 -0.7588466E+00  0.1680179E+00  0.2961818E+01  0.7594648E+01
 0.1071000E+03  0.1888732E+02  0.1318966E+02  0.9214061E+01  0.6447646E+01  0.4384611E+01  0.2637802E+01  0.1041636E+01 -0.2534997E+00 -0.7604976E+00  0.1655386E+00  0.2961885E+01  0.7601284E+01
 0.1072000E+03  0.1889711E+02  0.1319187E+02  0.9212390E+01  0.6445142E+01  0.4383170E+01  0.2637967E+01  0.1042627E+01 -0.2532824E+00 -0.7621479E+00  0.1630518E+00  0.2961939E+01  0.7607906E+01
 0.1073000E+03  0.1890691E+02  0.1319409E+02  0.9210717E+01  0.6442631E+01  0.4381722E+01  0.2638129E+01  0.1043620E+01 -0.2530609E+00 -0.7637975E+00  0.1605573E+00  0.2961980E+01  0.7614514E+01
 0.1074000E+03  0.1891673E+02  0.1319630E+02  0.9209040E+01  0.6440113E+01  0.4380268E+01  0.2638287E+01  0.1044614E+01 -0.2528350E+00 -0.7654464E+00  0.1580551E+00  0.2962007E+01  0.7621110E+01
 0.1075000E+03  0.1892655E+02  0.1319852E+02  0.9207360E+01  0.6437589E+01  0.4378807E+01  0.2638442E+01  0.1045610E+01 -0.2526047E+00 -0.7670945E+00  0.1555454E+00  0.2962021E+01  0.7627691E+01
 0.1076000E+03  0.1893639E+02  0.1320075E+02  0.9205677E+01  0.6435058E+01  0.4377339E+01  0.2638593E+01  0.1046608E+01 -0.2523700E+00 -0.7687420E+00  0.1530280E+00  0.2962021E+01  0.7634260E+01
 0.1077000E+03  0.1894623E+02  0.1320298E+02  0.9203991E+01  0.6432520E+01  0.4375865E+01  0.2638741E+01  0.1047607E+01 -0.2521310E+00 -0.7703887E+00  0.1505031E+00  0.2962008E+01  0.7640815E+01
 0.1078000E+03  0.1895609E+02  0.1320521E+02  0.9202301E+01  0.6429976E+01  0.4374384E+01  0.2638886E+01  0.1048608E+01 -0.2518877E+00 -0.7720346E+00  0.1479706E+00  0.2961982E+01  0.7647357E+01
 0.1079000E+03  0.1896596E+02  0.1320744E+02  0.9200609E+01  0.6427425E+01  0.4372896E+01  0.2639027E+01  0.1049610E+01 -0.2516399E+00 -0.7736797E+00  0.1454305E+00  0.2961942E+01  0.7653885E+01
 0.1080000E+03  0.1897584E+02  0.1320968E+02  0.9198913E+01  0.6424868E+01  0.4371402E+01  0.2639165E+01  0.1050614E+01 -0.2513878E+00 -0.7753241E+00  0.1428828E+00  0.2961889E+01  0.7660400E+01
 0.1081000E+03  0.1898573E+02  0.1321192E+02  0.9197215E+01  0.6422304E+01  0.4369901E+01  0.2639299E+01  0.1051619E+01 -0.2511314E+00 -0.7769676E+00  0.1403277E+00  0.2961822E+01  0.7666901E+01
 0.1082000E+03  0.1899563E+02  0.1321416E+02  0.9195513E+01  0.6419733E+01  0.4368393E+01  0.2639429E+01  0.1052626E+01 -0.2508705E+00 -0.7786103E+00  0.1377650E+00  0.2961742E+01  0.7673389E+01
 0.1083000E+03  0.1900554E+02  0.1321641E+02  0.9193808E+01  0.6417156E+01  0.4366879E+01  0.2639556E+01  0.1053634E+01 -0.2506053E+00 -0.7802522E+00  0.1351947E+00  0.2961649E+01  0.7679864E+01
 0.1084000E+03  0.1901546E+02  0.1321866E+02  0.9192099E+01  0.6414571E+01  0.4365358E+01  0.2639680E+01  0.1054644E+01 -0.2503357E+00 -0.7818933E+00  0.1326170E+00  0.2961543E+01  0.7686325E+01
 0.1085000E+03  0.1902539E+02  0.1322091E+02  0.9190388E+01  0.6411981E+01  0.4363830E+01  0.2639800E+01  0.1055655E+01 -0.2500618E+00 -0.7835334E+00  0.1300317E+00  0.2961423E+01  0.7692773E+01
 0.1086000E+03  0.1903533E+02  0.1322317E+02  0.9188673E+01  0.6409383E+01  0.4362295E+01  0.2639916E+01  0.1056667E+01 -0.2497834E+00 -0.7851727E+00  0.1274390E+00  0.2961289E+01  0.7699208E+01
 0.1087000E+03  0.1904529E+02  0.1322543E+02  0.9186954E+01  0.6406779E+01  0.4360754E+01  0.2640029E+01  0.1057681E+01 -0.2495007E+00 -0.7868111E+00  0.1248388E+00  0.2961143E+01  0.7705629E+01
 0.1088000E+03  0.1905525E+02  0.1322769E+02  0.9185233E+01  0.6404168E+01  0.4359206E+01  0.2640138E+01  0.1058697E+01 -0.2492136E+00 -0.7884485E+00  0.1222312E+00  0.2960983E+01  0.7712037E+01
 0.1089000E+03  0.1906522E+02  0.1322996E+02  0.9183508E+01  0.6401551E+01  0.4357651E+01  0.2640244E+01  0.1059714E+01 -0.2489221E+00 -0.7900851E+00  0.1196161E+00  0.2960809E+01  0.7718431E+01
 0.1090000E+03  0.1907520E+02  0.1323223E+02  0.9181780E+01  0.6398927E+01  0.4356090E+01  0.2640346E+01  0.1060732E+01 -0.2486262E+00 -0.7917207E+00  0.1169936E+00  0.2960623E+01  0.7724812E+01
 0.1091000E+03  0.1908520E+02  0.1323450E+02  0.9180049E+01  0.6396296E+01  0.4354522E+01  0.2640444E+01  0.1061751E+01 -0.2483260E+00 -0.7933553E+00  0.1143636E+00  0.2960423E+01  0.7731179E+01
 0.1092000E+03  0.1909520E+02  0.1323677E+02  0.9178314E+01  0.6393658E+01  0.4352947E+01  0.2640539E+01  0.1062772E+01 -0.2480213E+00 -0.7949890E+00  0.1117263E+00  0.2960209E+01  0.7737534E+01
 0.1093000E+03  0.1910521E+02  0.1323905E+02  0.9176576E+01  0.6391014E+01  0.4351365E+01  0.2640630E+01  0.1063795E+01 -0.2477123E+00 -0.7966217E+00  0.1090815E+00  0.2959983E+01  0.7743874E+01
 0.1094000E+03  0.1911523E+02  0.1324133E+02  0.9174835E+01  0.6388363E+01  0.4349776E+01  0.2640718E+01  0.1064818E+01 -0.2473989E+00 -0.7982534E+00  0.1064294E+00  0.2959743E+01  0.7750202E+01
 0.1095000E+03  0.1912527E+02  0.1324361E+02  0.9173090E+01  0.6385705E+01  0.4348181E+01  0.2640801E+01  0.1065843E+01 -0.2470811E+00 -0.7998841E+00  0.1037699E+00  0.2959489E+01  0.7756516E+01
 0.1096000E+03  0.1913531E+02  0.1324590E+02  0.9171342E+01  0.6383040E+01  0.4346579E+01  0.2640882E+01  0.1066870E+01 -0.2467589E+00 -0.8015137E+00  0.1011030E+00  0.2959223E+01  0.7762816E+01
 0.1097000E+03  0.1914536E+02  0.1324819E+02  0.9169590E+01  0.6380369E+01  0.4344970E+01  0.2640958E+01  0.1067897E+01 -0.2464323E+00 -0.8031423E+00  0.9842877E-01  0.2958943E+01  0.7769104E+01
 0.1098000E+03  0.1915542E+02  0.1325048E+02  0.9167835E+01  0.6377691E+01  0.4343354E+01  0.2641031E+01  0.1068926E+01 -0.2461014E+00 -0.8047699E+00  0.9574722E-01  0.2958650E+01  0.7775378E+01
 0.1099000E+03  0.1916549E+02  0.1325277E+02  0.9166077E+01  0.6375006E+01  0.4341731E+01  0.2641100E+01  0.1069957E+01 -0.2457660E+00 -0.8063963E+00  0.9305835E-01  0.2958343E+01  0.7781638E+01
 0.1100000E+03  0.1917557E+02  0.1325507E+02  0.9164315E+01  0.6372314E+01  0.4340102E+01  0.2641165E+01  0.1070988E+01 -0.2454263E+00 -0.8080217E+00  0.9036217E-01  0.2958024E+01  0.7787885E+01
 0.1101000E+03  0.1918566E+02  0.1325737E+02  0.9162549E+01  0.6369616E+01  0.4338466E+01  0.2641227E+01  0.1072021E+01 -0.2450821E+00 -0.8096460E+00  0.8765869E-01  0.2957691E+01  0.7794119E+01
 0.1102000E+03  0.1919576E+02  0.1325967E+02  0.9160781E+01  0.6366911E+01  0.4336823E+01  0.2641285E+01  0.1073055E+01 -0.2447336E+00 -0.8112691E+00  0.8494794E-01  0.2957345E+01  0.7800340E+01
 0.1103000E+03  0.1920587E+02  0.1326198E+02  0.9159008E+01  0.6364199E+01  0.4335173E+01  0.2641339E+01  0.1074090E+01 -0.2443806E+00 -0.8128912E+00  0.8222992E-01  0.2956985E+01  0.7806547E+01
 0.1104000E+03  0.1921599E+02  0.1326429E+02  0.9157232E+01  0.6361480E+01  0.4333516E+01  0.2641389E+01  0.1075127E+01 -0.2440233E+00 -0.8145121E+00  0.7950464E-01  0.2956612E+01  0.7812741E+01
 0.1105000E+03  0.1922612E+02  0.1326660E+02  0.9155453E+01  0.6358754E+01  0.4331853E+01  0.2641435E+01  0.1076164E+01 -0.2436616E+00 -0.8161318E+00  0.7677212E-01  0.2956226E+01  0.7818921E+01
 0.1106000E+03  0.1923625E+02  0.1326891E+02  0.9153670E+01  0.6356022E+01  0.4330183E+01  0.2641478E+01  0.1077203E+01 -0.2432955E+00 -0.8177503E+00  0.7403236E-01  0.2955827E+01  0.7825088E+01
 0.1107000E+03  0.1924640E+02  0.1327122E+02  0.9151884E+01  0.6353283E+01  0.4328505E+01  0.2641517E+01  0.1078243E+01 -0.2429250E+00 -0.8193677E+00  0.7128540E-01  0.2955415E+01  0.7831242E+01
 0.1108000E+03  0.1925655E+02  0.1327354E+02  0.9150094E+01  0.6350537E+01  0.4326821E+01  0.2641552E+01  0.1079285E+01 -0.2425501E+00 -0.8209838E+00  0.6853123E-01  0.2954989E+01  0.7837382E+01
 0.1109000E+03  0.1926672E+02  0.1327586E+02  0.9148301E+01  0.6347784E+01  0.4325130E+01  0.2641583E+01  0.1080327E+01 -0.2421708E+00 -0.8225988E+00  0.6576987E-01  0.2954550E+01  0.7843509E+01
 0.1110000E+03  0.1927689E+02  0.1327818E+02  0.9146504E+01  0.6345025E+01  0.4323432E+01  0.2641611E+01  0.1081371E+01 -0.2417871E+00 -0.8242125E+00  0.6300134E-01  0.2954098E+01  0.7849623E+01
 0.1111000E+03  0.1928707E+02  0.1328051E+02  0.9144703E+01  0.6342258E+01  0.4321728E+01  0.2641634E+01  0.1082415E+01 -0.2413990E+00 -0.8258249E+00  0.6022565E-01  0.2953633E+01  0.7855724E+01
 0.1112000E+03  0.1929726E+02  0.1328284E+02  0.9142899E+01  0.6339485E+01  0.4320016E+01  0.2641654E+01  0.1083461E+01 -0.2410065E+00 -0.8274361E+00  0.5744280E-01  0.2953155E+01  0.7861811E+01
 0.1113000E+03  0.1930746E+02  0.1328516E+02  0.9141091E+01  0.6336705E+01  0.4318298E+01  0.2641670E+01  0.1084508E+01 -0.2406096E+00 -0.8290460E+00  0.5465283E-01  0.2952663E+01  0.7867885E+01
 0.1114000E+03  0.1931767E+02  0.1328750E+02  0.9139280E+01  0.6333918E+01  0.4316572E+01  0.2641682E+01  0.1085556E+01 -0.2402084E+00 -0.8306547E+00  0.5185573E-01  0.2952158E+01  0.7873945E+01
 0.1115000E+03  0.1932788E+02  0.1328983E+02  0.9137465E+01  0.6331124E+01  0.4314840E+01  0.2641690E+01  0.1086605E+01 -0.2398027E+00 -0.8322620E+00  0.4905152E-01  0.2951640E+01  0.7879993E+01
 0.1116000E+03  0.1933811E+02  0.1329217E+02  0.9135646E+01  0.6328323E+01  0.4313101E+01  0.2641694E+01  0.1087656E+01 -0.2393926E+00 -0.8338680E+00  0.4624022E-01  0.2951109E+01  0.7886027E+01
 0.1117000E+03  0.1934834E+02  0.1329451E+02  0.9133824E+01  0.6325516E+01  0.4311355E+01  0.2641694E+01  0.1088707E+01 -0.2389782E+00 -0.8354726E+00  0.4342184E-01  0.2950565E+01  0.7892047E+01
 0.1118000E+03  0.1935859E+02  0.1329685E+02  0.9131998E+01  0.6322702E+01  0.4309601E+01  0.2641690E+01  0.1089759E+01 -0.2385594E+00 -0.8370760E+00  0.4059639E-01  0.2950007E+01  0.7898055E+01
 0.1119000E+03  0.1936884E+02  0.1329919E+02  0.9130168E+01  0.6319880E+01  0.4307841E+01  0.2641682E+01  0.1090813E+01 -0.2381361E+00 -0.8386779E+00  0.3776390E-01  0.2949437E+01  0.7904049E+01
 0.1120000E+03  0.1937910E+02  0.1330154E+02  0.9128335E+01  0.6317052E+01  0.4306075E+01  0.2641671E+01  0.1091867E+01 -0.2377085E+00 -0.8402785E+00  0.3492436E-01  0.2948853E+01  0.7910030E+01
 0.1121000E+03  0.1938936E+02  0.1330388E+02  0.9126498E+01  0.6314217E+01  0.4304301E+01  0.2641655E+01  0.1092922E+01 -0.2372765E+00 -0.8418777E+00  0.3207780E-01  0.2948256E+01  0.7915998E+01
 0.1122000E+03  0.1939964E+02  0.1330623E+02  0.9124657E+01  0.6311375E+01  0.4302520E+01  0.2641635E+01  0.1093979E+01 -0.2368401E+00 -0.8434754E+00  0.2922423E-01  0.2947646E+01  0.7921952E+01
 0.1123000E+03  0.1940993E+02  0.1330858E+02  0.9122813E+01  0.6308527E+01  0.4300732E+01  0.2641612E+01  0.1095036E+01 -0.2363993E+00 -0.8450718E+00  0.2636366E-01  0.2947023E+01  0.7927893E+01
 0.1124000E+03  0.1942022E+02  0.1331094E+02  0.9120965E+01  0.6305671E+01  0.4298937E+01  0.2641584E+01  0.1096094E+01 -0.2359541E+00 -0.8466667E+00  0.2349612E-01  0.2946387E+01  0.7933821E+01
 0.1125000E+03  0.1943052E+02  0.1331329E+02  0.9119113E+01  0.6302808E+01  0.4297136E+01  0.2641552E+01  0.1097154E+01 -0.2355045E+00 -0.8482602E+00  0.2062160E-01  0.2945738E+01  0.7939736E+01
 0.1126000E+03  0.1944083E+02  0.1331565E+02  0.9117257E+01  0.6299939E+01  0.4295327E+01  0.2641517E+01  0.1098214E+01 -0.2350506E+00 -0.8498522E+00  0.1774013E-01  0.2945076E+01  0.7945638E+01
 0.1127000E+03  0.1945115E+02  0.1331801E+02  0.9115398E+01  0.6297063E+01  0.4293512E+01  0.2641477E+01  0.1099275E+01 -0.2345923E+00 -0.8514427E+00  0.1485172E-01  0.2944400E+01  0.7951526E+01
 0.1128000E+03  0.1946147E+02  0.1332037E+02  0.9113535E+01  0.6294179E+01  0.4291689E+01  0.2641433E+01  0.1100337E+01 -0.2341295E+00 -0.8530317E+00  0.1195639E-01  0.2943712E+01  0.7957401E+01
 0.1129000E+03  0.1947180E+02  0.1332274E+02  0.9111668E+01  0.6291289E+01  0.4289859E+01  0.2641385E+01  0.1101400E+01 -0.2336624E+00 -0.8546193E+00  0.9054145E-02  0.2943010E+01  0.7963263E+01
 0.1130000E+03  0.1948214E+02  0.1332510E+02  0.9109797E+01  0.6288392E+01  0.4288023E+01  0.2641333E+01  0.1102464E+01 -0.2331909E+00 -0.8562053E+00  0.6145005E-02  0.2942296E+01  0.7969112E+01
 0.1131000E+03  0.1949249E+02  0.1332747E+02  0.9107923E+01  0.6285488E+01  0.4286179E+01  0.2641277E+01  0.1103529E+01 -0.2327151E+00 -0.8577898E+00  0.3228984E-02  0.2941568E+01  0.7974948E+01
 0.1132000E+03  0.1950285E+02  0.1332984E+02  0.9106044E+01  0.6282577E+01  0.4284329E+01  0.2641217E+01  0.1104594E+01 -0.2322348E+00 -0.8593727E+00  0.3060952E-03  0.2940828E+01  0.7980770E+01
 0.1133000E+03  0.1951322E+02  0.1333221E+02  0.9104162E+01  0.6279659E+01  0.4282471E+01  0.2641153E+01  0.1105661E+01 -0.2317502E+00 -0.8609540E+00 -0.2623646E-02  0.2940074E+01  0.7986580E+01
 0.1134000E+03  0.1952359E+02  0.1333459E+02  0.9102276E+01  0.6276734E+01  0.4280607E+01  0.2641085E+01  0.1106728E+01 -0.2312612E+00 -0.8625338E+00 -0.5560225E-02  0.2939308E+01  0.7992376E+01
 0.1135000E+03  0.1953397E+02  0.1333696E+02  0.9100387E+01  0.6273803E+01  0.4278735E+01  0.2641012E+01  0.1107796E+01 -0.2307679E+00 -0.8641120E+00 -0.8503627E-02  0.2938528E+01  0.7998159E+01
 0.1136000E+03  0.1954436E+02  0.1333934E+02  0.9098493E+01  0.6270864E+01  0.4276857E+01  0.2640936E+01  0.1108865E+01 -0.2302701E+00 -0.8656886E+00 -0.1145384E-01  0.2937736E+01  0.8003929E+01
 0.1137000E+03  0.1955475E+02  0.1334172E+02  0.9096596E+01  0.6267918E+01  0.4274971E+01  0.2640855E+01  0.1109935E+01 -0.2297680E+00 -0.8672635E+00 -0.1441084E-01  0.2936930E+01  0.8009686E+01
 0.1138000E+03  0.1956515E+02  0.1334410E+02  0.9094694E+01  0.6264966E+01  0.4273078E+01  0.2640770E+01  0.1111005E+01 -0.2292615E+00 -0.8688369E+00 -0.1737463E-01  0.2936112E+01  0.8015429E+01
 0.1139000E+03  0.1334648E+02  0.9092789E+01  0.6262006E+01  0.4271179E+01  0.2640681E+01  0.1112076E+01 -0.2287508E+00 -0.8704086E+00 -0.2034502E-01  0.2935281E+01  0.8021161E+01
 0.1140000E+03  0.1334886E+02  0.9090881E+01  0.6259040E+01  0.4269272E+01  0.2640587E+01  0.1113148E+01 -0.2282357E+00 -0.8719786E+00 -0.2332205E-01  0.2934437E+01  0.8026879E+01
 0.1141000E+03  0.1335125E+02  0.9088969E+01  0.6256067E+01  0.4267358E+01  0.2640489E+01  0.1114221E+01 -0.2277163E+00 -0.8735470E+00 -0.2630582E-01  0.2933581E+01  0.8032585E+01
 0.1142000E+03  0.1335364E+02  0.9087052E+01  0.6253087E+01  0.4265438E+01  0.2640387E+01  0.1115294E+01 -0.2271925E+00 -0.8751136E+00 -0.2929631E-01  0.2932711E+01  0.8038278E+01
 0.1143000E+03  0.1335603E+02  0.9085132E+01  0.6250099E+01  0.4263510E+01  0.2640281E+01  0.1116368E+01 -0.2266644E+00 -0.8766786E+00 -0.3229350E-01  0.2931829E+01  0.8043957E+01
 0.1144000E+03  0.1335842E+02  0.9083208E+01  0.6247105E+01  0.4261575E+01  0.2640171E+01  0.1117443E+01 -0.2261319E+00 -0.8782418E+00 -0.3529739E-01  0.2930933E+01  0.8049624E+01
 0.1145000E+03  0.1336081E+02  0.9081280E+01  0.6244104E+01  0.4259633E+01  0.2640056E+01  0.1118518E+01 -0.2255950E+00 -0.8798034E+00 -0.3830794E-01  0.2930025E+01  0.8055278E+01
 0.1146000E+03  0.1336321E+02  0.9079348E+01  0.6241096E+01  0.4257684E+01  0.2639938E+01  0.1119594E+01 -0.2250538E+00 -0.8813631E+00 -0.4132516E-01  0.2929104E+01  0.8060918E+01
 0.1147000E+03  0.1336561E+02  0.9077412E+01  0.6238081E+01  0.4255728E+01  0.2639815E+01  0.1120671E+01 -0.2245083E+00 -0.8829211E+00 -0.4434902E-01  0.2928170E+01  0.8066546E+01
 0.1148000E+03  0.1336800E+02  0.9075472E+01  0.6235059E+01  0.4253765E+01  0.2639687E+01  0.1121748E+01 -0.2239584E+00 -0.8844774E+00 -0.4737951E-01  0.2927223E+01  0.8072160E+01
 0.1149000E+03  0.1337040E+02  0.9073529E+01  0.6232030E+01  0.4251795E+01  0.2639555E+01  0.1122826E+01 -0.2234041E+00 -0.8860318E+00 -0.5041662E-01  0.2926264E+01  0.8077762E+01
 0.1150000E+03  0.1337280E+02  0.9071581E+01  0.6228994E+01  0.4249817E+01  0.2639419E+01  0.1123905E+01 -0.2228455E+00 -0.8875844E+00 -0.5346032E-01  0.2925291E+01  0.8083350E+01
 0.1151000E+03  0.1337521E+02  0.9069629E+01  0.6225951E+01  0.4247833E+01  0.2639279E+01  0.1124984E+01 -0.2222826E+00 -0.8891353E+00 -0.5651061E-01  0.2924306E+01  0.8088926E+01
 0.1152000E+03  0.1337761E+02  0.9067673E+01  0.6222901E+01  0.4245841E+01  0.2639135E+01  0.1126064E+01 -0.2217153E+00 -0.8906843E+00 -0.5956746E-01  0.2923308E+01  0.8094489E+01
 0.1153000E+03  0.1338002E+02  0.9065714E+01  0.6219844E+01  0.4243843E+01  0.2638986E+01  0.1127144E+01 -0.2211437E+00 -0.8922314E+00 -0.6263087E-01  0.2922297E+01  0.8100038E+01
 0.1154000E+03  0.1338242E+02  0.9063750E+01  0.6216780E+01  0.4241837E+01  0.2638832E+01  0.1128225E+01 -0.2205678E+00 -0.8937767E+00 -0.6570082E-01  0.2921273E+01  0.8105575E+01
 0.1155000E+03  0.1338483E+02  0.9061782E+01  0.6213709E+01  0.4239824E+01  0.2638675E+01  0.1129306E+01 -0.2199875E+00 -0.8953201E+00 -0.6877728E-01  0.2920237E+01  0.8111099E+01
 0.1156000E+03  0.1338724E+02  0.9059811E+01  0.6210631E+01  0.4237805E+01  0.2638513E+01  0.1130388E+01 -0.2194029E+00 -0.8968616E+00 -0.7186026E-01  0.2919188E+01  0.8116610E+01
