 0.2910000E+02  0.1555317E+02  0.1129085E+02  0.7748260E+01  0.4926750E+01  0.2800755E+01  0.1320139E+01  0.4168868E+00  0.1332385E-01  0.2968083E-01  0.3898434E+00  0.1025001E+01  0.1875444E+01  0.2890990E+01  0.4030521E+01  0.5261041E+01  0.6556530E+01
 0.2920000E+02  0.1557532E+02  0.1131080E+02  0.7764430E+01  0.4938401E+01  0.2807973E+01  0.1323664E+01  0.4178790E+00  0.1313247E-01  0.2966267E-01  0.3912432E+00  0.1028888E+01  0.1882692E+01  0.2902282E+01  0.4046373E+01  0.5281826E+01  0.6582508E+01
 0.2930000E+02  0.1559729E+02  0.1133062E+02  0.7780521E+01  0.4950010E+01  0.2815171E+01  0.1327181E+01  0.4188677E+00  0.1293893E-01  0.2964305E-01  0.3926430E+00  0.1032778E+01  0.1889947E+01  0.2913587E+01  0.4062244E+01  0.5302637E+01  0.6608519E+01
 0.2940000E+02  0.1561906E+02  0.1135031E+02  0.7796531E+01  0.4961575E+01  0.2822349E+01  0.1330689E+01  0.4198526E+00  0.1274324E-01  0.2962197E-01  0.3940427E+00  0.1036671E+01  0.1897209E+01  0.2924905E+01  0.4078134E+01  0.5323474E+01  0.6634564E+01
 0.2950000E+02  0.1564065E+02  0.1136987E+02  0.7812462E+01  0.4973098E+01  0.2829506E+01  0.1334189E+01  0.4208340E+00  0.1254538E-01  0.2959942E-01  0.3954424E+00  0.1040566E+01  0.1904478E+01  0.2936234E+01  0.4094042E+01  0.5344337E+01  0.6660643E+01
 0.2960000E+02  0.1566204E+02  0.1138930E+02  0.7828313E+01  0.4984577E+01  0.2836643E+01  0.1337680E+01  0.4218117E+00  0.1234537E-01  0.2957539E-01  0.3968420E+00  0.1044464E+01  0.1911754E+01  0.2947577E+01  0.4109970E+01  0.5365227E+01  0.6686755E+01
 0.2970000E+02  0.1568325E+02  0.1140860E+02  0.7844084E+01  0.4996013E+01  0.2843759E+01  0.1341163E+01  0.4227857E+00  0.1214320E-01  0.2954988E-01  0.3982414E+00  0.1048365E+01  0.1919037E+01  0.2958932E+01  0.4125917E+01  0.5386142E+01  0.6712901E+01
 0.2980000E+02  0.1570428E+02  0.1142777E+02  0.7859776E+01  0.5007405E+01  0.2850855E+01  0.1344637E+01  0.4237561E+00  0.1193886E-01  0.2952287E-01  0.3996408E+00  0.1052269E+01  0.1926326E+01  0.2970299E+01  0.4141883E+01  0.5407084E+01  0.6739080E+01
 0.2990000E+02  0.1572511E+02  0.1144681E+02  0.7875388E+01  0.5018755E+01  0.2857931E+01  0.1348103E+01  0.4247229E+00  0.1173235E-01  0.2949436E-01  0.4010401E+00  0.1056175E+01  0.1933623E+01  0.2981679E+01  0.4157868E+01  0.5428052E+01  0.6765294E+01
 0.3000000E+02  0.1574577E+02  0.1146572E+02  0.7890921E+01  0.5030062E+01  0.2864986E+01  0.1351560E+01  0.4256860E+00  0.1152367E-01  0.2946433E-01  0.4024393E+00  0.1060084E+01  0.1940927E+01  0.2993072E+01  0.4173872E+01  0.5449047E+01  0.6791542E+01
 0.3010000E+02  0.1576623E+02  0.1148451E+02  0.7906375E+01  0.5041325E+01  0.2872021E+01  0.1355008E+01  0.4266455E+00  0.1131283E-01  0.2943279E-01  0.4038383E+00  0.1063995E+01  0.1948238E+01  0.3004477E+01  0.4189896E+01  0.5470068E+01  0.6817823E+01
 0.3020000E+02  0.1578652E+02  0.1150317E+02  0.7921750E+01  0.5052545E+01  0.2879035E+01  0.1358448E+01  0.4276014E+00  0.1109981E-01  0.2939972E-01  0.4052372E+00  0.1067909E+01  0.1955555E+01  0.3015895E+01  0.4205939E+01  0.5491116E+01  0.6844139E+01
 0.3030000E+02  0.1580662E+02  0.1152170E+02  0.7937046E+01  0.5063723E+01  0.2886029E+01  0.1361880E+01  0.4285536E+00  0.1088461E-01  0.2936511E-01  0.4066359E+00  0.1071826E+01  0.1962880E+01  0.3027325E+01  0.4222000E+01  0.5512190E+01  0.6870489E+01
 0.3040000E+02  0.1582654E+02  0.1154010E+02  0.7952264E+01  0.5074857E+01  0.2893003E+01  0.1365303E+01  0.4295022E+00  0.1066724E-01  0.2932896E-01  0.4080344E+00  0.1075746E+01  0.1970212E+01  0.3038768E+01  0.4238082E+01  0.5533290E+01  0.6896874E+01
 0.3050000E+02  0.1584628E+02  0.1155838E+02  0.7967402E+01  0.5085949E+01  0.2899956E+01  0.1368717E+01  0.4304472E+00  0.1044770E-01  0.2929126E-01  0.4094328E+00  0.1079668E+01  0.1977550E+01  0.3050224E+01  0.4254182E+01  0.5554418E+01  0.6923292E+01
 0.3060000E+02  0.1586584E+02  0.1157653E+02  0.7982463E+01  0.5096997E+01  0.2906889E+01  0.1372123E+01  0.4313886E+00  0.1022597E-01  0.2925199E-01  0.4108310E+00  0.1083592E+01  0.1984896E+01  0.3061692E+01  0.4270302E+01  0.5575572E+01  0.6949745E+01
 0.3070000E+02  0.1588522E+02  0.1159455E+02  0.7997444E+01  0.5108003E+01  0.2913801E+01  0.1375521E+01  0.4323264E+00  0.1000207E-01  0.2921116E-01  0.4122289E+00  0.1087520E+01  0.1992249E+01  0.3073173E+01  0.4286441E+01  0.5596753E+01  0.6976233E+01
 0.3080000E+02  0.1590442E+02  0.1161245E+02  0.8012348E+01  0.5118965E+01  0.2920693E+01  0.1378910E+01  0.4332606E+00  0.9775978E-02  0.2916874E-01  0.4136267E+00  0.1091450E+01  0.1999608E+01  0.3084667E+01  0.4302600E+01  0.5617960E+01  0.7002755E+01
 0.3090000E+02  0.1592345E+02  0.1163023E+02  0.8027173E+01  0.5129885E+01  0.2927565E+01  0.1382290E+01  0.4341911E+00  0.9547706E-02  0.2912475E-01  0.4150242E+00  0.1095382E+01  0.2006975E+01  0.3096173E+01  0.4318778E+01  0.5639195E+01  0.7029312E+01
 0.3100000E+02  0.1594230E+02  0.1164788E+02  0.8041920E+01  0.5140762E+01  0.2934416E+01  0.1385662E+01  0.4351181E+00  0.9317250E-02  0.2907915E-01  0.4164215E+00  0.1099317E+01  0.2014348E+01  0.3107692E+01  0.4334975E+01  0.5660456E+01  0.7055903E+01
 0.3110000E+02  0.1596097E+02  0.1166540E+02  0.8056590E+01  0.5151596E+01  0.2941247E+01  0.1389026E+01  0.4360414E+00  0.9084607E-02  0.2903195E-01  0.4178185E+00  0.1103255E+01  0.2021728E+01  0.3119224E+01  0.4351192E+01  0.5681744E+01  0.7082529E+01
 0.3120000E+02  0.1597947E+02  0.1168281E+02  0.8071182E+01  0.5162387E+01  0.2948057E+01  0.1392381E+01  0.4369612E+00  0.8849778E-02  0.2898315E-01  0.4192152E+00  0.1107195E+01  0.2029116E+01  0.3130769E+01  0.4367429E+01  0.5703059E+01  0.7109190E+01
 0.3130000E+02  0.1599780E+02  0.1170009E+02  0.8085696E+01  0.5173136E+01  0.2954847E+01  0.1395727E+01  0.4378774E+00  0.8612760E-02  0.2893272E-01  0.4206117E+00  0.1111137E+01  0.2036510E+01  0.3142326E+01  0.4383685E+01  0.5724402E+01  0.7135886E+01
 0.3140000E+02  0.1601595E+02  0.1171724E+02  0.8100132E+01  0.5183842E+01  0.2961617E+01  0.1399065E+01  0.4387900E+00  0.8373553E-02  0.2888066E-01  0.4220079E+00  0.1115083E+01  0.2043911E+01  0.3153896E+01  0.4399961E+01  0.5745771E+01  0.7162617E+01
 0.3150000E+02  0.1603393E+02  0.1173427E+02  0.8114492E+01  0.5194505E+01  0.2968367E+01  0.1402395E+01  0.4396990E+00  0.8132155E-02  0.2882696E-01  0.4234038E+00  0.1119030E+01  0.2051319E+01  0.3165479E+01  0.4416256E+01  0.5767167E+01  0.7189383E+01
 0.3160000E+02  0.1605174E+02  0.1175119E+02  0.8128774E+01  0.5205125E+01  0.2975096E+01  0.1405716E+01  0.4406044E+00  0.7888566E-02  0.2877162E-01  0.4247993E+00  0.1122981E+01  0.2058735E+01  0.3177074E+01  0.4432571E+01  0.5788591E+01  0.7216184E+01
 0.3170000E+02  0.1606937E+02  0.1176798E+02  0.8142979E+01  0.5215703E+01  0.2981805E+01  0.1409029E+01  0.4415063E+00  0.7642784E-02  0.2871463E-01  0.4261945E+00  0.1126933E+01  0.2066157E+01  0.3188682E+01  0.4448905E+01  0.5810042E+01  0.7243020E+01
 0.3180000E+02  0.1608684E+02  0.1178464E+02  0.8157107E+01  0.5226238E+01  0.2988493E+01  0.1412333E+01  0.4424046E+00  0.7394809E-02  0.2865597E-01  0.4275894E+00  0.1130889E+01  0.2073586E+01  0.3200303E+01  0.4465259E+01  0.5831520E+01  0.7269891E+01
 0.3190000E+02  0.1610414E+02  0.1180119E+02  0.8171158E+01  0.5236731E+01  0.2995161E+01  0.1415629E+01  0.4432994E+00  0.7144640E-02  0.2859564E-01  0.4289839E+00  0.1134846E+01  0.2081021E+01  0.3211937E+01  0.4481633E+01  0.5853025E+01  0.7296798E+01
 0.3200000E+02  0.1612128E+02  0.1181762E+02  0.8185133E+01  0.5247181E+01  0.3001809E+01  0.1418916E+01  0.4441906E+00  0.6892277E-02  0.2853363E-01  0.4303780E+00  0.1138806E+01  0.2088464E+01  0.3223584E+01  0.4498027E+01  0.5874558E+01  0.7323740E+01
 0.3210000E+02  0.1613824E+02  0.1183392E+02  0.8199032E+01  0.5257589E+01  0.3008436E+01  0.1422195E+01  0.4450782E+00  0.6637718E-02  0.2846993E-01  0.4317718E+00  0.1142769E+01  0.2095914E+01  0.3235243E+01  0.4514440E+01  0.5896118E+01  0.7350717E+01
 0.3220000E+02  0.1615504E+02  0.1185011E+02  0.8212854E+01  0.5267955E+01  0.3015044E+01  0.1425466E+01  0.4459623E+00  0.6380963E-02  0.2840454E-01  0.4331651E+00  0.1146734E+01  0.2103371E+01  0.3246915E+01  0.4530873E+01  0.5917706E+01  0.7377730E+01
 0.3230000E+02  0.1617168E+02  0.1186618E+02  0.8226600E+01  0.5278278E+01  0.3021631E+01  0.1428728E+01  0.4468429E+00  0.6122012E-02  0.2833743E-01  0.4345581E+00  0.1150701E+01  0.2110834E+01  0.3258600E+01  0.4547326E+01  0.5939321E+01  0.7404779E+01
 0.3240000E+02  0.1618815E+02  0.1188212E+02  0.8240270E+01  0.5288558E+01  0.3028197E+01  0.1431981E+01  0.4477199E+00  0.5860863E-02  0.2826862E-01  0.4359506E+00  0.1154671E+01  0.2118305E+01  0.3270298E+01  0.4563799E+01  0.5960963E+01  0.7431863E+01
 0.3250000E+02  0.1620446E+02  0.1189795E+02  0.8253864E+01  0.5298797E+01  0.3034744E+01  0.1435227E+01  0.4485934E+00  0.5597517E-02  0.2819808E-01  0.4373426E+00  0.1158643E+01  0.2125782E+01  0.3282009E+01  0.4580291E+01  0.5982633E+01  0.7458982E+01
 0.3260000E+02  0.1622060E+02  0.1191367E+02  0.8267383E+01  0.5308993E+01  0.3041270E+01  0.1438464E+01  0.4494634E+00  0.5331973E-02  0.2812581E-01  0.4387342E+00  0.1162618E+01  0.2133266E+01  0.3293732E+01  0.4596804E+01  0.6004331E+01  0.7486138E+01
 0.3270000E+02  0.1623659E+02  0.1192926E+02  0.8280826E+01  0.5319147E+01  0.3047776E+01  0.1441692E+01  0.4503299E+00  0.5064231E-02  0.2805179E-01  0.4401253E+00  0.1166595E+01  0.2140757E+01  0.3305469E+01  0.4613336E+01  0.6026056E+01  0.7513329E+01
 0.3280000E+02  0.1625241E+02  0.1194474E+02  0.8294193E+01  0.5329258E+01  0.3054261E+01  0.1444912E+01  0.4511928E+00  0.4794291E-02  0.2797603E-01  0.4415160E+00  0.1170574E+01  0.2148255E+01  0.3317218E+01  0.4629888E+01  0.6047809E+01  0.7540556E+01
 0.3290000E+02  0.1626808E+02  0.1196010E+02  0.8307486E+01  0.5339328E+01  0.3060727E+01  0.1448124E+01  0.4520523E+00  0.4522152E-02  0.2789851E-01  0.4429061E+00  0.1174556E+01  0.2155760E+01  0.3328980E+01  0.4646460E+01  0.6069590E+01  0.7567819E+01
 0.3300000E+02  0.1628358E+02  0.1197534E+02  0.8320703E+01  0.5349356E+01  0.3067172E+01  0.1451327E+01  0.4529083E+00  0.4247815E-02  0.2781923E-01  0.4442958E+00  0.1178540E+01  0.2163272E+01  0.3340755E+01  0.4663052E+01  0.6091398E+01  0.7595117E+01
 0.3310000E+02  0.1629893E+02  0.1199047E+02  0.8333846E+01  0.5359341E+01  0.3073597E+01  0.1454522E+01  0.4537608E+00  0.3971279E-02  0.2773816E-01  0.4456849E+00  0.1182526E+01  0.2170790E+01  0.3352543E+01  0.4679664E+01  0.6113235E+01  0.7622452E+01
 0.3320000E+02  0.1631412E+02  0.1200548E+02  0.8346914E+01  0.5369285E+01  0.3080002E+01  0.1457709E+01  0.4546098E+00  0.3692544E-02  0.2765532E-01  0.4470734E+00  0.1186514E+01  0.2178315E+01  0.3364343E+01  0.4696296E+01  0.6135099E+01  0.7649823E+01
 0.3330000E+02  0.1632915E+02  0.1202038E+02  0.8359907E+01  0.5379186E+01  0.3086387E+01  0.1460887E+01  0.4554553E+00  0.3411611E-02  0.2757068E-01  0.4484614E+00  0.1190505E+01  0.2185848E+01  0.3376157E+01  0.4712949E+01  0.6156991E+01  0.7677230E+01
 0.3340000E+02  0.1634403E+02  0.1203516E+02  0.8372826E+01  0.5389046E+01  0.3092751E+01  0.1464057E+01  0.4562973E+00  0.3128480E-02  0.2748424E-01  0.4498488E+00  0.1194498E+01  0.2193387E+01  0.3387983E+01  0.4729621E+01  0.6178911E+01  0.7704673E+01
 0.3350000E+02  0.1635876E+02  0.1204983E+02  0.8385671E+01  0.5398864E+01  0.3099096E+01  0.1467219E+01  0.4571359E+00  0.2843150E-02  0.2739598E-01  0.4512357E+00  0.1198494E+01  0.2200932E+01  0.3399822E+01  0.4746313E+01  0.6200858E+01  0.7732153E+01
 0.3360000E+02  0.1637333E+02  0.1206438E+02  0.8398442E+01  0.5408641E+01  0.3105420E+01  0.1470372E+01  0.4579711E+00  0.2555622E-02  0.2730591E-01  0.4526219E+00  0.1202491E+01  0.2208485E+01  0.3411674E+01  0.4763025E+01  0.6222834E+01  0.7759668E+01
 0.3370000E+02  0.1638775E+02  0.1207882E+02  0.8411139E+01  0.5418375E+01  0.3111724E+01  0.1473517E+01  0.4588028E+00  0.2265897E-02  0.2721401E-01  0.4540075E+00  0.1206491E+01  0.2216044E+01  0.3423539E+01  0.4779757E+01  0.6244838E+01  0.7787220E+01
 0.3380000E+02  0.1640201E+02  0.1209315E+02  0.8423762E+01  0.5428068E+01  0.3118009E+01  0.1476654E+01  0.4596311E+00  0.1973975E-02  0.2712028E-01  0.4553925E+00  0.1210493E+01  0.2223611E+01  0.3435417E+01  0.4796510E+01  0.6266870E+01  0.7814809E+01
 0.3390000E+02  0.1641613E+02  0.1210737E+02  0.8436312E+01  0.5437719E+01  0.3124273E+01  0.1479783E+01  0.4604559E+00  0.1679856E-02  0.2702469E-01  0.4567768E+00  0.1214497E+01  0.2231184E+01  0.3447308E+01  0.4813282E+01  0.6288930E+01  0.7842434E+01
 0.3400000E+02  0.1643010E+02  0.1212147E+02  0.8448789E+01  0.5447329E+01  0.3130517E+01  0.1482903E+01  0.4612773E+00  0.1383540E-02  0.2692726E-01  0.4581605E+00  0.1218503E+01  0.2238763E+01  0.3459212E+01  0.4830075E+01  0.6311018E+01  0.7870095E+01
 0.3410000E+02  0.1644391E+02  0.1213546E+02  0.8461192E+01  0.5456897E+01  0.3136741E+01  0.1486015E+01  0.4620953E+00  0.1085030E-02  0.2682795E-01  0.4595435E+00  0.1222512E+01  0.2246350E+01  0.3471128E+01  0.4846888E+01  0.6333134E+01  0.7897793E+01
 0.3420000E+02  0.1645758E+02  0.1214934E+02  0.8473523E+01  0.5466424E+01  0.3142945E+01  0.1489119E+01  0.4629099E+00  0.7843238E-03  0.2672678E-01  0.4609258E+00  0.1226522E+01  0.2253943E+01  0.3483058E+01  0.4863721E+01  0.6355279E+01  0.7925527E+01
 0.3430000E+02  0.1647110E+02  0.1216312E+02  0.8485781E+01  0.5475909E+01  0.3149129E+01  0.1492214E+01  0.4637211E+00  0.4814239E-03  0.2662373E-01  0.4623073E+00  0.1230535E+01  0.2261543E+01  0.3495000E+01  0.4880574E+01  0.6377451E+01  0.7953298E+01
 0.3440000E+02  0.1648448E+02  0.1217678E+02  0.8497966E+01  0.5485354E+01  0.3155293E+01  0.1495301E+01  0.4645289E+00  0.1763306E-03  0.2651878E-01  0.4636882E+00  0.1234550E+01  0.2269150E+01  0.3506955E+01  0.4897447E+01  0.6399652E+01  0.7981106E+01
 0.3450000E+02  0.1649771E+02  0.1219033E+02  0.8510079E+01  0.5494757E+01  0.3161437E+01  0.1498380E+01  0.4653333E+00 -0.1309552E-03  0.2641194E-01  0.4650683E+00  0.1238567E+01  0.2276763E+01  0.3518923E+01  0.4914341E+01  0.6421881E+01  0.8008951E+01
 0.3460000E+02  0.1651080E+02  0.1220377E+02  0.8522119E+01  0.5504118E+01  0.3167561E+01  0.1501451E+01  0.4661344E+00 -0.4404326E-03  0.2630318E-01  0.4664476E+00  0.1242586E+01  0.2284383E+01  0.3530904E+01  0.4931255E+01  0.6444139E+01  0.8036832E+01
 0.3470000E+02  0.1652374E+02  0.1221710E+02  0.8534088E+01  0.5513439E+01  0.3173665E+01  0.1504514E+01  0.4669320E+00 -0.7521006E-03  0.2619251E-01  0.4678262E+00  0.1246607E+01  0.2292010E+01  0.3542898E+01  0.4948189E+01  0.6466425E+01  0.8064750E+01
 0.3480000E+02  0.1653654E+02  0.1223032E+02  0.8545985E+01  0.5522718E+01  0.3179750E+01  0.1507568E+01  0.4677264E+00 -0.1065958E-02  0.2607992E-01  0.4692040E+00  0.1250630E+01  0.2299644E+01  0.3554905E+01  0.4965143E+01  0.6488739E+01  0.8092705E+01
 0.3490000E+02  0.1654919E+02  0.1224344E+02  0.8557810E+01  0.5531957E+01  0.3185814E+01  0.1510615E+01  0.4685173E+00 -0.1382004E-02  0.2596539E-01  0.4705809E+00  0.1254655E+01  0.2307284E+01  0.3566925E+01  0.4982118E+01  0.6511082E+01  0.8120697E+01
 0.3500000E+02  0.1656171E+02  0.1225645E+02  0.8569564E+01  0.5541154E+01  0.3191859E+01  0.1513653E+01  0.4693050E+00 -0.1700237E-02  0.2584891E-01  0.4719571E+00  0.1258682E+01  0.2314930E+01  0.3578957E+01  0.4999113E+01  0.6533453E+01  0.8148726E+01
 0.3510000E+02  0.1657409E+02  0.1226935E+02  0.8581246E+01  0.5550311E+01  0.3197883E+01  0.1516683E+01  0.4700893E+00 -0.2020657E-02  0.2573049E-01  0.4733324E+00  0.1262711E+01  0.2322584E+01  0.3591003E+01  0.5016128E+01  0.6555852E+01  0.8176793E+01
 0.3520000E+02  0.1658632E+02  0.1228214E+02  0.8592857E+01  0.5559427E+01  0.3203888E+01  0.1519705E+01  0.4708703E+00 -0.2343261E-02  0.2561010E-01  0.4747068E+00  0.1266742E+01  0.2330244E+01  0.3603061E+01  0.5033163E+01  0.6578280E+01  0.8204896E+01
 0.3530000E+02  0.1659842E+02  0.1229483E+02  0.8604398E+01  0.5568502E+01  0.3209874E+01  0.1522719E+01  0.4716480E+00 -0.2668048E-02  0.2548774E-01  0.4760804E+00  0.1270775E+01  0.2337911E+01  0.3615132E+01  0.5050219E+01  0.6600737E+01  0.8233036E+01
 0.3540000E+02  0.1661038E+02  0.1230742E+02  0.8615868E+01  0.5577537E+01  0.3215839E+01  0.1525724E+01  0.4724224E+00 -0.2995017E-02  0.2536340E-01  0.4774531E+00  0.1274810E+01  0.2345584E+01  0.3627216E+01  0.5067295E+01  0.6623222E+01  0.8261213E+01
 0.3550000E+02  0.1662221E+02  0.1231989E+02  0.8627267E+01  0.5586530E+01  0.3221785E+01  0.1528722E+01  0.4731935E+00 -0.3324166E-02  0.2523707E-01  0.4788249E+00  0.1278846E+01  0.2353264E+01  0.3639313E+01  0.5084392E+01  0.6645735E+01  0.8289428E+01
 0.3560000E+02  0.1663390E+02  0.1233227E+02  0.8638596E+01  0.5595484E+01  0.3227711E+01  0.1531712E+01  0.4739613E+00 -0.3655494E-02  0.2510875E-01  0.4801957E+00  0.1282885E+01  0.2360950E+01  0.3651423E+01  0.5101509E+01  0.6668278E+01  0.8317680E+01
 0.3570000E+02  0.1664545E+02  0.1234454E+02  0.8649855E+01  0.5604397E+01  0.3233617E+01  0.1534693E+01  0.4747259E+00 -0.3988999E-02  0.2497842E-01  0.4815656E+00  0.1286926E+01  0.2368643E+01  0.3663546E+01  0.5118646E+01  0.6690849E+01  0.8345969E+01
 0.3580000E+02  0.1665687E+02  0.1235670E+02  0.8661044E+01  0.5613269E+01  0.3239504E+01  0.1537667E+01  0.4754872E+00 -0.4324679E-02  0.2484607E-01  0.4829346E+00  0.1290968E+01  0.2376343E+01  0.3675681E+01  0.5135803E+01  0.6713448E+01  0.8374295E+01
 0.3590000E+02  0.1666816E+02  0.1236876E+02  0.8672163E+01  0.5622101E+01  0.3245370E+01  0.1540632E+01  0.4762452E+00 -0.4662533E-02  0.2471170E-01  0.4843025E+00  0.1295012E+01  0.2384049E+01  0.3687829E+01  0.5152981E+01  0.6736076E+01  0.8402659E+01
 0.3600000E+02  0.1667931E+02  0.1238072E+02  0.8683213E+01  0.5630893E+01  0.3251218E+01  0.1543589E+01  0.4770000E+00 -0.5002559E-02  0.2457530E-01  0.4856695E+00  0.1299058E+01  0.2391761E+01  0.3699991E+01  0.5170180E+01  0.6758733E+01  0.8431060E+01
 0.3610000E+02  0.1669034E+02  0.1239258E+02  0.8694194E+01  0.5639645E+01  0.3257046E+01  0.1546539E+01  0.4777516E+00 -0.5344754E-02  0.2443685E-01  0.4870355E+00  0.1303106E+01  0.2399480E+01  0.3712165E+01  0.5187398E+01  0.6781419E+01  0.8459499E+01
 0.3620000E+02  0.1670123E+02  0.1240433E+02  0.8705105E+01  0.5648356E+01  0.3262854E+01  0.1549480E+01  0.4784999E+00 -0.5689118E-02  0.2429636E-01  0.4884004E+00  0.1307155E+01  0.2407206E+01  0.3724352E+01  0.5204638E+01  0.6804133E+01  0.8487975E+01
 0.3630000E+02  0.1671199E+02  0.1241598E+02  0.8715948E+01  0.5657028E+01  0.3268642E+01  0.1552414E+01  0.4792451E+00 -0.6035646E-02  0.2415380E-01  0.4897643E+00  0.1311207E+01  0.2414938E+01  0.3736551E+01  0.5221897E+01  0.6826876E+01  0.8516489E+01
 0.3640000E+02  0.1672263E+02  0.1242754E+02  0.8726721E+01  0.5665659E+01  0.3274411E+01  0.1555339E+01  0.4799870E+00 -0.6384339E-02  0.2400917E-01  0.4911272E+00  0.1315260E+01  0.2422676E+01  0.3748764E+01  0.5239177E+01  0.6849648E+01  0.8545040E+01
 0.3650000E+02  0.1673313E+02  0.1243899E+02  0.8737427E+01  0.5674251E+01  0.3280161E+01  0.1558257E+01  0.4807258E+00 -0.6735193E-02  0.2386247E-01  0.4924889E+00  0.1319314E+01  0.2430421E+01  0.3760989E+01  0.5256478E+01  0.6872449E+01  0.8573629E+01
 0.3660000E+02  0.1674351E+02  0.1245034E+02  0.8748064E+01  0.5682802E+01  0.3285891E+01  0.1561166E+01  0.4814614E+00 -0.7088206E-02  0.2371367E-01  0.4938496E+00  0.1323371E+01  0.2438172E+01  0.3773227E+01  0.5273798E+01  0.6895279E+01  0.8602256E+01
 0.3670000E+02  0.1675377E+02  0.1246159E+02  0.8758633E+01  0.5691314E+01  0.3291602E+01  0.1564068E+01  0.4821938E+00 -0.7443375E-02  0.2356278E-01  0.4952091E+00  0.1327429E+01  0.2445930E+01  0.3785478E+01  0.5291140E+01  0.6918137E+01  0.8630920E+01
 0.3680000E+02  0.1676390E+02  0.1247274E+02  0.8769134E+01  0.5699787E+01  0.3297293E+01  0.1566962E+01  0.4829230E+00 -0.7800699E-02  0.2340979E-01  0.4965675E+00  0.1331489E+01  0.2453694E+01  0.3797742E+01  0.5308501E+01  0.6941024E+01  0.8659622E+01
 0.3690000E+02  0.1677390E+02  0.1248380E+02  0.8779568E+01  0.5708220E+01  0.3302965E+01  0.1569848E+01  0.4836492E+00 -0.8160175E-02  0.2325468E-01  0.4979247E+00  0.1335550E+01  0.2461464E+01  0.3810019E+01  0.5325884E+01  0.6963941E+01  0.8688361E+01
 0.3700000E+02  0.1678378E+02  0.1249475E+02  0.8789934E+01  0.5716613E+01  0.3308618E+01  0.1572726E+01  0.4843722E+00 -0.8521801E-02  0.2309745E-01  0.4992808E+00  0.1339613E+01  0.2469241E+01  0.3822308E+01  0.5343286E+01  0.6986886E+01  0.8717139E+01
 0.3710000E+02  0.1679354E+02  0.1250561E+02  0.8800233E+01  0.5724967E+01  0.3314251E+01  0.1575597E+01  0.4850920E+00 -0.8885573E-02  0.2293808E-01  0.5006357E+00  0.1343677E+01  0.2477024E+01  0.3834610E+01  0.5360709E+01  0.7009860E+01  0.8745954E+01
 0.3720000E+02  0.1680318E+02  0.1251637E+02  0.8810465E+01  0.5733281E+01  0.3319865E+01  0.1578459E+01  0.4858088E+00 -0.9251489E-02  0.2277658E-01  0.5019894E+00  0.1347744E+01  0.2484814E+01  0.3846925E+01  0.5378153E+01  0.7032863E+01  0.8774807E+01
 0.3730000E+02  0.1681269E+02  0.1252703E+02  0.8820630E+01  0.5741556E+01  0.3325459E+01  0.1581314E+01  0.4865225E+00 -0.9619547E-02  0.2261292E-01  0.5033418E+00  0.1351811E+01  0.2492609E+01  0.3859253E+01  0.5395617E+01  0.7055895E+01  0.8803698E+01
 0.3740000E+02  0.1682209E+02  0.1253760E+02  0.8830728E+01  0.5749792E+01  0.3331035E+01  0.1584161E+01  0.4872331E+00 -0.9989743E-02  0.2244710E-01  0.5046930E+00  0.1355880E+01  0.2500411E+01  0.3871593E+01  0.5413101E+01  0.7078956E+01  0.8832626E+01
 0.3750000E+02  0.1683136E+02  0.1254807E+02  0.8840760E+01  0.5757989E+01  0.3336591E+01  0.1587000E+01  0.4879406E+00 -0.1036207E-01  0.2227912E-01  0.5060429E+00  0.1359951E+01  0.2508220E+01  0.3883946E+01  0.5430606E+01  0.7102045E+01  0.8861593E+01
 0.3760000E+02  0.1684052E+02  0.1255845E+02  0.8850726E+01  0.5766147E+01  0.3342128E+01  0.1589831E+01  0.4886451E+00 -0.1073654E-01  0.2210896E-01  0.5073916E+00  0.1364023E+01  0.2516034E+01  0.3896312E+01  0.5448132E+01  0.7125164E+01  0.8890598E+01
 0.3770000E+02  0.1684956E+02  0.1256873E+02  0.8860626E+01  0.5774265E+01  0.3347646E+01  0.1592655E+01  0.4893465E+00 -0.1111313E-01  0.2193661E-01  0.5087390E+00  0.1368097E+01  0.2523855E+01  0.3908691E+01  0.5465678E+01  0.7148312E+01  0.8919641E+01
 0.3780000E+02  0.1685849E+02  0.1257891E+02  0.8870460E+01  0.5782345E+01  0.3353145E+01  0.1595471E+01  0.4900449E+00 -0.1149185E-01  0.2176206E-01  0.5100850E+00  0.1372171E+01  0.2531681E+01  0.3921082E+01  0.5483244E+01  0.7171489E+01  0.8948721E+01
 0.3790000E+02  0.1686729E+02  0.1258900E+02  0.8880229E+01  0.5790386E+01  0.3358625E+01  0.1598279E+01  0.4907402E+00 -0.1187270E-01  0.2158531E-01  0.5114297E+00  0.1376248E+01  0.2539514E+01  0.3933486E+01  0.5500831E+01  0.7194696E+01  0.8977840E+01
 0.3800000E+02  0.1687599E+02  0.1259900E+02  0.8889933E+01  0.5798389E+01  0.3364085E+01  0.1601079E+01  0.4914326E+00 -0.1225566E-01  0.2140635E-01  0.5127730E+00  0.1380326E+01  0.2547354E+01  0.3945902E+01  0.5518438E+01  0.7217931E+01  0.9006997E+01
